table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,2,2,Công ty TNHH MTV Kinh doanh Xuất Nhập khẩu Hoàng Anh Gia Lai,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Vay mượn tạm,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,2,3,Công ty TNHH MTV Kinh doanh Xuất Nhập khẩu Hoàng Anh Gia Lai,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,-,0.0,0.0,True,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,2,4,Công ty TNHH MTV Kinh doanh Xuất Nhập khẩu Hoàng Anh Gia Lai,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,109.274.334,109274334.0,109274334.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,3,0,Công ty Cổ phần Thẻ thao Hoàng Anh Gia Lai,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty Cổ phần Thẻ thao Hoàng Anh Gia Lai,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,3,1,Công ty Cổ phần Thẻ thao Hoàng Anh Gia Lai,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,3,2,Công ty Cổ phần Thẻ thao Hoàng Anh Gia Lai,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,3,3,Công ty Cổ phần Thẻ thao Hoàng Anh Gia Lai,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,13.320.600,13320600.0,13320600.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,3,4,Công ty Cổ phần Thẻ thao Hoàng Anh Gia Lai,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,-,0.0,0.0,True,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,4,0,Công ty TNHH Hoàng Anh Gia Lai Vientiane,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty TNHH Hoàng Anh Gia Lai Vientiane,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,4,1,Công ty TNHH Hoàng Anh Gia Lai Vientiane,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,4,2,Công ty TNHH Hoàng Anh Gia Lai Vientiane,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,4,3,Công ty TNHH Hoàng Anh Gia Lai Vientiane,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,22.769.750,22769750.0,22769750.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,4,4,Công ty TNHH Hoàng Anh Gia Lai Vientiane,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,6.093.450,6093450.0,6093450.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,5,0,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,5,1,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,5,2,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,5,3,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,6.051.722,6051722.0,6051722.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,5,4,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,-,0.0,0.0,True,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,6,0,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,6,1,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,6,2,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,6,3,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,3.808.366,3808366.0,3808366.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,6,4,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,3.808.366,3808366.0,3808366.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,7,0,Công ty TNHH Điện Hoàng Anh Attapeu,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty TNHH Điện Hoàng Anh Attapeu,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,7,1,Công ty TNHH Điện Hoàng Anh Attapeu,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,7,2,Công ty TNHH Điện Hoàng Anh Attapeu,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,7,3,Công ty TNHH Điện Hoàng Anh Attapeu,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,3.183.439,3183439.0,3183439.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,7,4,Công ty TNHH Điện Hoàng Anh Attapeu,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,-,0.0,0.0,True,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,8,0,Công ty TNHH Khoáng sản Hoàng Anh GL – Kon Tum,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty TNHH Khoáng sản Hoàng Anh GL – Kon Tum,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,8,1,Công ty TNHH Khoáng sản Hoàng Anh GL – Kon Tum,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,8,2,Công ty TNHH Khoáng sản Hoàng Anh GL – Kon Tum,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,8,3,Công ty TNHH Khoáng sản Hoàng Anh GL – Kon Tum,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,2.402.766,2402766.0,2402766.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,8,4,Công ty TNHH Khoáng sản Hoàng Anh GL – Kon Tum,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,-,0.0,0.0,True,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,9,0,Công ty Cổ phần Hoàng Anh Đắk Lắk,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty Cổ phần Hoàng Anh Đắk Lắk,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,9,1,Công ty Cổ phần Hoàng Anh Đắk Lắk,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,9,2,Công ty Cổ phần Hoàng Anh Đắk Lắk,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,9,3,Công ty Cổ phần Hoàng Anh Đắk Lắk,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,1.825.937,1825937.0,1825937.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,9,4,Công ty Cổ phần Hoàng Anh Đắk Lắk,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,-,0.0,0.0,True,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,10,0,Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Các bên liên quan | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty Cổ phần Xây dựng và Phát triển Nhà Hoàng Anh,Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,10,1,Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Môi quan hệ | Phải trả ngắn hạn khác (Thuyết minh số 19) | Công ty con,Công ty con,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,10,2,Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Giao dịch | Phải trả ngắn hạn khác (Thuyết minh số 19) | Vay mượn tạm Chi trả hộ,Vay mượn tạm Chi trả hộ,,,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,10,3,Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Số cuối năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | - 11.786.059,- 489.770,-489770.0,-489770.0,False,False
HAG_financial_statements_2015_separate|table_66,HAG_financial_statements_2015_separate,HAG,2015,separate,VND,10,4,Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Ngàn VND Số đầu năm | Phải trả ngắn hạn khác (Thuyết minh số 19) | 594.402.006 -,135.532.683 -,,,False,False
