table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,2,0,Tổng doanh thu thuần bán hàng và cung cấp dịch vụ,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Tổng doanh thu thuần bán hàng và cung cấp dịch vụ,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,2,1,Tổng doanh thu thuần bán hàng và cung cấp dịch vụ,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,685.048.294.243,685048294243.0,685048294243.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,2,2,Tổng doanh thu thuần bán hàng và cung cấp dịch vụ,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,2.019.057.368.584,2019057368584.0,2019057368584.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,2,3,Tổng doanh thu thuần bán hàng và cung cấp dịch vụ,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,94.921.850.923,94921850923.0,94921850923.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,2,4,Tổng doanh thu thuần bán hàng và cung cấp dịch vụ,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,2.799.027.513.750,2799027513750.0,2799027513750.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,3,0,Giá vốn hàng bán,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Giá vốn hàng bán,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,3,1,Giá vốn hàng bán,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,263.704.602.644,263704602644.0,263704602644.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,3,2,Giá vốn hàng bán,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,1.984.021.957.647,1984021957647.0,1984021957647.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,3,3,Giá vốn hàng bán,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,76.470.795.963,76470795963.0,76470795963.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,3,4,Giá vốn hàng bán,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,2.324.197.356.254,2324197356254.0,2324197356254.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,4,0,Kết quả kinh doanh theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Kết quả kinh doanh theo bộ phận,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,4,1,Kết quả kinh doanh theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,421.343.691.599,421343691599.0,421343691599.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,4,2,Kết quả kinh doanh theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,35.035.410.937,35035410937.0,35035410937.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,4,3,Kết quả kinh doanh theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,18.451.054.960,18451054960.0,18451054960.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,4,4,Kết quả kinh doanh theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,474.830.157.496(116.579.934.732),,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,5,0,Các chi phí không phân bổ theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Các chi phí không phân bổ theo bộ phận,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,5,1,Các chi phí không phân bổ theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,5,2,Các chi phí không phân bổ theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,5,3,Các chi phí không phân bổ theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,5,4,Các chi phí không phân bổ theo bộ phận,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,358.250.222.764,358250222764.0,358250222764.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,6,0,Lợi nhuận từ hoạt động kinh doanh,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Lợi nhuận từ hoạt động kinh doanh,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,6,1,Lợi nhuận từ hoạt động kinh doanh,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,6,2,Lợi nhuận từ hoạt động kinh doanh,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,6,3,Lợi nhuận từ hoạt động kinh doanh,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,6,4,Lợi nhuận từ hoạt động kinh doanh,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,100.592.708.888(329.901.642.307),,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,7,0,Doanh thu hoạt động tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Doanh thu hoạt động tài chính,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,7,1,Doanh thu hoạt động tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,7,2,Doanh thu hoạt động tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,7,3,Doanh thu hoạt động tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,7,4,Doanh thu hoạt động tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,4.504.701.841(1.009.953.594),,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,8,0,Chi phí tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Chi phí tài chính,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,8,1,Chi phí tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,8,2,Chi phí tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,8,3,Chi phí tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,8,4,Chi phí tài chính,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,(11.639.704.161),-11639704161.0,-11639704161.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,9,0,Thu nhập khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Thu nhập khác,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,9,1,Thu nhập khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,9,2,Thu nhập khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,9,3,Thu nhập khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,9,4,Thu nhập khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,120.796.333.431,120796333431.0,120796333431.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,10,0,Chi phí khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Chi phí khác,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,10,1,Chi phí khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,10,2,Chi phí khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,10,3,Chi phí khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,10,4,Chi phí khác,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,208.679.862.013,208679862013.0,208679862013.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,11,0,Chi phí thuế thu nhập doanh nghiệp hiện hành,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Chi phí thuế thu nhập doanh nghiệp hiện hành,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,11,1,Chi phí thuế thu nhập doanh nghiệp hiện hành,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,11,2,Chi phí thuế thu nhập doanh nghiệp hiện hành,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,11,3,Chi phí thuế thu nhập doanh nghiệp hiện hành,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,11,4,Chi phí thuế thu nhập doanh nghiệp hiện hành,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,156.699.958.343,156699958343.0,156699958343.0,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,12,0,Chi phí thuế thu nhập doanh nghiệp hoãn lại,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Chi phí thuế thu nhập doanh nghiệp hoãn lại,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,12,1,Chi phí thuế thu nhập doanh nghiệp hoãn lại,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,12,2,Chi phí thuế thu nhập doanh nghiệp hoãn lại,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Đồng Tháp,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,12,3,Chi phí thuế thu nhập doanh nghiệp hoãn lại,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Địa bàn khác,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,12,4,Chi phí thuế thu nhập doanh nghiệp hoãn lại,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Tổng cộng,,,,False,True
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,13,0,Lợi nhuận sau thuế TNDN,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | Năm trước,Lợi nhuận sau thuế TNDN,,,False,False
ASM_financial_statements_2024_separate|table_92,ASM_financial_statements_2024_separate,ASM,2024,separate,VND,13,1,Lợi nhuận sau thuế TNDN,BẢN THUYẾT MINH BẢO CÁO TÀI CHÍNH RIÊNGCho năm tài chính 2024 kết thúc tại ngày 31/12/2024 | Thông tin bộ phận (tiếp theo)a. Khu vực địa lýDon vị tính: VND | An Giang,,,,False,True
