table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,1,3,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài gòn Thương Tín,% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,"100,00%",100.0,100.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,1,4,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài gòn Thương Tín,% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"100,00%",100.0,100.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,1,5,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài gòn Thương Tín,Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,1,6,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài gòn Thương Tín,Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,-,0.0,0.0,True,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,1,7,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài gòn Thương Tín,Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(*),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,2,0,Công ty Cổ phần Năng lượng Thương Tín (a),Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,Công ty Cổ phần Năng lượng Thương Tín (a),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,2,1,Công ty Cổ phần Năng lượng Thương Tín (a),Địa chỉ | Đầu tư góp vốn vào: | Công ty con,"278 Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3, Thành phố Hồ Chí Minh",,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,2,2,Công ty Cổ phần Năng lượng Thương Tín (a),Số lượng | Đầu tư góp vốn vào: | Công ty con,1.810.494,1810494.0,1810494.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,2,3,Công ty Cổ phần Năng lượng Thương Tín (a),% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,"52,00%",52.0,52.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,2,4,Công ty Cổ phần Năng lượng Thương Tín (a),% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"52,00%",52.0,52.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,2,5,Công ty Cổ phần Năng lượng Thương Tín (a),Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,70.000.000.000,70000000000.0,70000000000.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,2,6,Công ty Cổ phần Năng lượng Thương Tín (a),Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,(3.247.092.435),-3247092435.0,-3247092435.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,2,7,Công ty Cổ phần Năng lượng Thương Tín (a),Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(*),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,3,0,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,3,1,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Địa chỉ | Đầu tư góp vốn vào: | Công ty con,"278 Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3, Thành phố Hồ Chí Minh",,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,3,2,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Số lượng | Đầu tư góp vốn vào: | Công ty con,21.352.500,21352500.0,21352500.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,3,3,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,"94,90%",94.9,94.9,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,3,4,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"94,90%",94.9,94.9,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,3,5,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,18.104.940.000,18104940000.0,18104940000.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,3,6,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,(90.232.854.651),-90232854651.0,-90232854651.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,3,7,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(*),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,4,0,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,4,1,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),Địa chỉ | Đầu tư góp vốn vào: | Công ty con,"621 Phạm Văn Chí, Phường 7, Quận 6, Thành phố Hồ Chí Minh",,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,4,2,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),Số lượng | Đầu tư góp vốn vào: | Công ty con,4.591.893,4591893.0,4591893.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,4,3,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,"80,18%",80.18,80.18,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,4,4,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"80,18%",80.18,80.18,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,4,5,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,219.163.852.083,219163852083.0,219163852083.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,4,6,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,-,0.0,0.0,True,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,4,7,Công ty Cổ phần Bao bì và Kho bãi Bình Tây (e),Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(*),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,5,0,Công ty Cổ phần Thương Tín Tàu Cuốc (b),Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,Công ty Cổ phần Thương Tín Tàu Cuốc (b),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,5,1,Công ty Cổ phần Thương Tín Tàu Cuốc (b),Địa chỉ | Đầu tư góp vốn vào: | Công ty con,"16/9 Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh",,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,5,2,Công ty Cổ phần Thương Tín Tàu Cuốc (b),Số lượng | Đầu tư góp vốn vào: | Công ty con,24.610.397,24610397.0,24610397.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,5,3,Công ty Cổ phần Thương Tín Tàu Cuốc (b),% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,"83,10%",83.1,83.1,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,5,4,Công ty Cổ phần Thương Tín Tàu Cuốc (b),% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"83,10%",83.1,83.1,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,5,5,Công ty Cổ phần Thương Tín Tàu Cuốc (b),Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,63.433.715.031,63433715031.0,63433715031.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,5,6,Công ty Cổ phần Thương Tín Tàu Cuốc (b),Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,-,0.0,0.0,True,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,5,7,Công ty Cổ phần Thương Tín Tàu Cuốc (b),Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(*),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,6,0,,Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,6,1,,Địa chỉ | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,6,2,,Số lượng | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,6,3,,% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,6,4,,% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,6,5,,Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,246.103.974.000,246103974000.0,246103974000.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,6,6,,Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,6,7,,Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,7,0,,Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,7,1,,Địa chỉ | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,7,2,,Số lượng | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,7,3,,% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,7,4,,% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,7,5,,Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,619.806.481.114,619806481114.0,619806481114.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,7,6,,Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,(95.226.474.675),-95226474675.0,-95226474675.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,7,7,,Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,,,,False,True
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,8,0,Công ty liên kết,Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,8,1,Công ty liên kết,Địa chỉ | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,8,2,Công ty liên kết,Số lượng | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,8,3,Công ty liên kết,% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,8,4,Công ty liên kết,% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,8,5,Công ty liên kết,Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,8,6,Công ty liên kết,Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,8,7,Công ty liên kết,Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,Công ty liên kết,,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,9,0,Công ty Cổ phần Địa ốc Dũng Anh (j),Ngày 1 tháng 1 năm 2016 | Đầu tư góp vốn vào: | Công ty con,Công ty Cổ phần Địa ốc Dũng Anh (j),,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,9,1,Công ty Cổ phần Địa ốc Dũng Anh (j),Địa chỉ | Đầu tư góp vốn vào: | Công ty con,"278 Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3, Thành phố Hồ Chí Minh",,,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,9,2,Công ty Cổ phần Địa ốc Dũng Anh (j),Số lượng | Đầu tư góp vốn vào: | Công ty con,2.476.150,2476150.0,2476150.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,9,3,Công ty Cổ phần Địa ốc Dũng Anh (j),% lợi ích kinh tế | Đầu tư góp vốn vào: | Công ty con,"25,00%",25.0,25.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,PERCENT,9,4,Công ty Cổ phần Địa ốc Dũng Anh (j),% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"25,00%",25.0,25.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,9,5,Công ty Cổ phần Địa ốc Dũng Anh (j),Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,24.761.500.000,24761500000.0,24761500000.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,9,6,Công ty Cổ phần Địa ốc Dũng Anh (j),Dự phòng giảm giá giá trị đầu tư VND | Đầu tư góp vốn vào: | Công ty con,(2.381.074.850),-2381074850.0,-2381074850.0,False,False
SCR_financial_statements_2016_separate|table_14,SCR_financial_statements_2016_separate,SCR,2016,separate,VND,9,7,Công ty Cổ phần Địa ốc Dũng Anh (j),Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(*),,,False,False
